"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","VAACTY","INDUSENRG","PC_VA","A","2002",19.6921594815318,
"AUS","VAACTY","INDUSENRG","PC_VA","A","2003",19.0250307922515,
"AUS","VAACTY","INDUSENRG","PC_VA","A","2004",19.4286017736711,
"AUS","VAACTY","INDUSENRG","PC_VA","A","2005",20.517845775526,
"AUS","VAACTY","INDUSENRG","PC_VA","A","2006",20.2123922420246,
"AUS","VAACTY","INDUSENRG","PC_VA","A","2007",20.053082039137,
"AUS","VAACTY","INDUSENRG","PC_VA","A","2008",21.1453187013289,
"AUS","VAACTY","INDUSENRG","PC_VA","A","2009",18.96799397658,
"AUS","VAACTY","INDUSENRG","PC_VA","A","2010",20.3624230126828,
"AUS","VAACTY","INDUSENRG","PC_VA","A","2011",19.7316726246793,
"AUS","VAACTY","INDUSENRG","PC_VA","A","2012",18.2387989222522,
"AUS","VAACTY","INDUSENRG","PC_VA","A","2013",18.6209070159132,
"AUS","VAACTY","INDUSENRG","PC_VA","A","2014",16.6011490378177,
"AUS","VAACTY","INDUSENRG","PC_VA","A","2015",15.4644684155778,
"AUS","VAACTY","INDUSENRG","PC_VA","A","2016",17.0437131155176,
"AUS","VAACTY","INDUSENRG","PC_VA","A","2017",17.6624934315917,
"AUS","VAACTY","INDUSENRG","PC_VA","A","2018",19.2325992033618,
"AUS","VAACTY","INDUSENRG","PC_VA","A","2019",19.7800625318738,
"AUS","VAACTY","MFG","PC_VA","A","1989",14.9558216582345,
"AUS","VAACTY","MFG","PC_VA","A","1990",13.6875651932341,
"AUS","VAACTY","MFG","PC_VA","A","1991",13.7396390495005,
"AUS","VAACTY","MFG","PC_VA","A","1992",13.9350150615246,
"AUS","VAACTY","MFG","PC_VA","A","1993",14.2936289372908,
"AUS","VAACTY","MFG","PC_VA","A","1994",14.324045907384,
"AUS","VAACTY","MFG","PC_VA","A","1995",13.9137847756893,
"AUS","VAACTY","MFG","PC_VA","A","1996",13.4268352445359,
"AUS","VAACTY","MFG","PC_VA","A","1997",13.5802811383033,
"AUS","VAACTY","MFG","PC_VA","A","1998",13.0152083260329,
"AUS","VAACTY","MFG","PC_VA","A","1999",12.5910412457498,
"AUS","VAACTY","MFG","PC_VA","A","2000",12.0475566350078,
"AUS","VAACTY","MFG","PC_VA","A","2001",11.5345401882694,
"AUS","VAACTY","MFG","PC_VA","A","2002",11.9144516453922,
"AUS","VAACTY","MFG","PC_VA","A","2003",11.9314885127088,
"AUS","VAACTY","MFG","PC_VA","A","2004",11.2505974191493,
"AUS","VAACTY","MFG","PC_VA","A","2005",10.7383128264604,
"AUS","VAACTY","MFG","PC_VA","A","2006",10.0642306394921,
"AUS","VAACTY","MFG","PC_VA","A","2007",9.94929819772876,
"AUS","VAACTY","MFG","PC_VA","A","2008",9.03306299626556,
"AUS","VAACTY","MFG","PC_VA","A","2009",8.58312583796208,
"AUS","VAACTY","MFG","PC_VA","A","2010",7.86730495098421,
"AUS","VAACTY","MFG","PC_VA","A","2011",7.49323459310529,
"AUS","VAACTY","MFG","PC_VA","A","2012",7.03904058220605,
"AUS","VAACTY","MFG","PC_VA","A","2013",6.80118066108723,
"AUS","VAACTY","MFG","PC_VA","A","2014",6.74144406175435,
"AUS","VAACTY","MFG","PC_VA","A","2015",6.53756022110326,
"AUS","VAACTY","MFG","PC_VA","A","2016",6.22377788425769,
"AUS","VAACTY","MFG","PC_VA","A","2017",6.20469538245246,
"AUS","VAACTY","MFG","PC_VA","A","2018",6.03457574222867,
"AUS","VAACTY","MFG","PC_VA","A","2019",6.10906927352423,
"AUS","VAACTY","OTHSERVACT","PC_VA","A","1989",2.91344044695251,
"AUS","VAACTY","OTHSERVACT","PC_VA","A","1990",2.96599730578313,
"AUS","VAACTY","OTHSERVACT","PC_VA","A","1991",3.21234597193066,
"AUS","VAACTY","OTHSERVACT","PC_VA","A","1992",3.21807675167844,
"AUS","VAACTY","OTHSERVACT","PC_VA","A","1993",3.14450100605487,
"AUS","VAACTY","OTHSERVACT","PC_VA","A","1994",3.1311494895511,
"AUS","VAACTY","OTHSERVACT","PC_VA","A","1995",3.14802812191668,
"AUS","VAACTY","OTHSERVACT","PC_VA","A","1996",3.17788885621876,
"AUS","VAACTY","OTHSERVACT","PC_VA","A","1997",3.18341261832685,
"AUS","VAACTY","OTHSERVACT","PC_VA","A","1998",3.21039352419666,
"AUS","VAACTY","OTHSERVACT","PC_VA","A","1999",3.32873404622284,
"AUS","VAACTY","OTHSERVACT","PC_VA","A","2000",3.27340095784132,
"AUS","VAACTY","OTHSERVACT","PC_VA","A","2001",3.26980448950036,
"AUS","VAACTY","OTHSERVACT","PC_VA","A","2002",3.31240557878834,
"AUS","VAACTY","OTHSERVACT","PC_VA","A","2003",3.39134661387026,
"AUS","VAACTY","OTHSERVACT","PC_VA","A","2004",3.28323863133486,
"AUS","VAACTY","OTHSERVACT","PC_VA","A","2005",3.09663228023056,
"AUS","VAACTY","OTHSERVACT","PC_VA","A","2006",2.93908069148734,
"AUS","VAACTY","OTHSERVACT","PC_VA","A","2007",2.87411304011388,
"AUS","VAACTY","OTHSERVACT","PC_VA","A","2008",2.83977071883501,
"AUS","VAACTY","OTHSERVACT","PC_VA","A","2009",2.89604647015699,
"AUS","VAACTY","OTHSERVACT","PC_VA","A","2010",2.78517885080117,
"AUS","VAACTY","OTHSERVACT","PC_VA","A","2011",2.86318701667414,
"AUS","VAACTY","OTHSERVACT","PC_VA","A","2012",2.77624232660204,
"AUS","VAACTY","OTHSERVACT","PC_VA","A","2013",2.84164326289115,
"AUS","VAACTY","OTHSERVACT","PC_VA","A","2014",2.85300192561798,
"AUS","VAACTY","OTHSERVACT","PC_VA","A","2015",2.83050520307741,
"AUS","VAACTY","OTHSERVACT","PC_VA","A","2016",2.75799882980336,
"AUS","VAACTY","OTHSERVACT","PC_VA","A","2017",2.75762950349213,
"AUS","VAACTY","OTHSERVACT","PC_VA","A","2018",2.73479611809957,
"AUS","VAACTY","OTHSERVACT","PC_VA","A","2019",2.46141249733712,
"AUS","VAACTY","WHLEHTELTRANSP","PC_VA","A","1989",18.2008340185284,
"AUS","VAACTY","WHLEHTELTRANSP","PC_VA","A","1990",18.5269343061867,
"AUS","VAACTY","WHLEHTELTRANSP","PC_VA","A","1991",18.3443626629255,
"AUS","VAACTY","WHLEHTELTRANSP","PC_VA","A","1992",18.3738423812063,
"AUS","VAACTY","WHLEHTELTRANSP","PC_VA","A","1993",18.4390850000464,
"AUS","VAACTY","WHLEHTELTRANSP","PC_VA","A","1994",18.9042187424335,
"AUS","VAACTY","WHLEHTELTRANSP","PC_VA","A","1995",19.0144944288716,
"AUS","VAACTY","WHLEHTELTRANSP","PC_VA","A","1996",18.9599137508576,
"AUS","VAACTY","WHLEHTELTRANSP","PC_VA","A","1997",18.5868789804209,
"AUS","VAACTY","WHLEHTELTRANSP","PC_VA","A","1998",18.7915688404527,
"AUS","VAACTY","WHLEHTELTRANSP","PC_VA","A","1999",18.447576339953,
"AUS","VAACTY","WHLEHTELTRANSP","PC_VA","A","2000",18.1270847956667,
"AUS","VAACTY","WHLEHTELTRANSP","PC_VA","A","2001",18.1536567704562,
"AUS","VAACTY","WHLEHTELTRANSP","PC_VA","A","2002",18.4504521270773,
"AUS","VAACTY","WHLEHTELTRANSP","PC_VA","A","2003",18.5007990716518,
"AUS","VAACTY","WHLEHTELTRANSP","PC_VA","A","2004",18.2642097250987,
"AUS","VAACTY","WHLEHTELTRANSP","PC_VA","A","2005",17.6655955422622,
"AUS","VAACTY","WHLEHTELTRANSP","PC_VA","A","2006",17.8659180410653,
"AUS","VAACTY","WHLEHTELTRANSP","PC_VA","A","2007",17.8356019104388,
"AUS","VAACTY","WHLEHTELTRANSP","PC_VA","A","2008",16.9333941443106,
"AUS","VAACTY","WHLEHTELTRANSP","PC_VA","A","2009",17.0840240672615,
"AUS","VAACTY","WHLEHTELTRANSP","PC_VA","A","2010",16.6815359616606,
"AUS","VAACTY","WHLEHTELTRANSP","PC_VA","A","2011",16.8578941120523,
"AUS","VAACTY","WHLEHTELTRANSP","PC_VA","A","2012",17.0488319768895,
"AUS","VAACTY","WHLEHTELTRANSP","PC_VA","A","2013",16.4779308586559,
"AUS","VAACTY","WHLEHTELTRANSP","PC_VA","A","2014",16.6504274423321,
"AUS","VAACTY","WHLEHTELTRANSP","PC_VA","A","2015",16.8744745429414,
"AUS","VAACTY","WHLEHTELTRANSP","PC_VA","A","2016",16.3593733542207,
"AUS","VAACTY","WHLEHTELTRANSP","PC_VA","A","2017",15.9568532423287,
"AUS","VAACTY","WHLEHTELTRANSP","PC_VA","A","2018",15.6197489631384,
"AUS","VAACTY","WHLEHTELTRANSP","PC_VA","A","2019",15.3603329295085,
"AUT","VAACTY","AGRFORTFISH","AGRWTH","A","1977",-2.21618439368166,"E"
"AUT","VAACTY","AGRFORTFISH","AGRWTH","A","1978",1.3507124085691,"E"
"AUT","VAACTY","AGRFORTFISH","AGRWTH","A","1979",3.21175255225233,"E"
"AUT","VAACTY","AGRFORTFISH","AGRWTH","A","1980",-2.25380424668396,"E"
"AUT","VAACTY","AGRFORTFISH","AGRWTH","A","1981",-3.80092328977276,"E"
"AUT","VAACTY","AGRFORTFISH","AGRWTH","A","1982",6.75795999653234,"E"
"AUT","VAACTY","AGRFORTFISH","AGRWTH","A","1983",-3.45472352765151,"E"
"AUT","VAACTY","AGRFORTFISH","AGRWTH","A","1984",0.250254410546806,"E"
"AUT","VAACTY","AGRFORTFISH","AGRWTH","A","1985",-3.3491280385726,"E"
"AUT","VAACTY","AGRFORTFISH","AGRWTH","A","1986",2.05754387734153,"E"
"AUT","VAACTY","AGRFORTFISH","AGRWTH","A","1987",-1.04095055228773,"E"
"AUT","VAACTY","AGRFORTFISH","AGRWTH","A","1988",3.05158083944176,"E"
"AUT","VAACTY","AGRFORTFISH","AGRWTH","A","1989",-0.501558049140001,"E"
"AUT","VAACTY","AGRFORTFISH","AGRWTH","A","1990",7.62291346839864,"E"
"AUT","VAACTY","AGRFORTFISH","AGRWTH","A","1991",-2.98520876965281,"E"
"AUT","VAACTY","AGRFORTFISH","AGRWTH","A","1992",-2.07495518365818,"E"
"AUT","VAACTY","AGRFORTFISH","AGRWTH","A","1993",-1.83033645641438,"E"
"AUT","VAACTY","AGRFORTFISH","AGRWTH","A","1994",7.80159193797402,"E"
"AUT","VAACTY","AGRFORTFISH","AGRWTH","A","1995",0.27216124647302,"E"
"AUT","VAACTY","AGRFORTFISH","AGRWTH","A","1996",-0.056941506378367,
"AUT","VAACTY","AGRFORTFISH","AGRWTH","A","1997",0.315194584411805,
"AUT","VAACTY","AGRFORTFISH","AGRWTH","A","1998",5.14757522275217,
"AUT","VAACTY","AGRFORTFISH","AGRWTH","A","1999",4.87350153331475,
"AUT","VAACTY","AGRFORTFISH","AGRWTH","A","2000",-3.59838730222023,
"AUT","VAACTY","AGRFORTFISH","AGRWTH","A","2001",-0.682198776925309,
"AUT","VAACTY","AGRFORTFISH","AGRWTH","A","2002",-1.61613123402089,
"AUT","VAACTY","AGRFORTFISH","AGRWTH","A","2003",-2.45755138516533,
"AUT","VAACTY","AGRFORTFISH","AGRWTH","A","2004",8.58035778865395,
"AUT","VAACTY","AGRFORTFISH","AGRWTH","A","2005",-2.31038033567684,
"AUT","VAACTY","AGRFORTFISH","AGRWTH","A","2006",-1.49532763387061,
"AUT","VAACTY","AGRFORTFISH","AGRWTH","A","2007",9.42313239111624,
"AUT","VAACTY","AGRFORTFISH","AGRWTH","A","2008",7.17584416269078,
"AUT","VAACTY","AGRFORTFISH","AGRWTH","A","2009",-6.6068525527985,
"AUT","VAACTY","AGRFORTFISH","AGRWTH","A","2010",-5.0765017249098,
"AUT","VAACTY","AGRFORTFISH","AGRWTH","A","2011",14.2542855795346,
"AUT","VAACTY","AGRFORTFISH","AGRWTH","A","2012",-7.23448582313705,
"AUT","VAACTY","AGRFORTFISH","AGRWTH","A","2013",-2.97953873819165,
"AUT","VAACTY","AGRFORTFISH","AGRWTH","A","2014",2.77966632133299,
"AUT","VAACTY","AGRFORTFISH","AGRWTH","A","2015",2.09812604505997,
"AUT","VAACTY","AGRFORTFISH","AGRWTH","A","2016",2.24423579259137,
"AUT","VAACTY","AGRFORTFISH","AGRWTH","A","2017",5.21347512201992,
"AUT","VAACTY","AGRFORTFISH","AGRWTH","A","2018",3.71306887436844,
"AUT","VAACTY","AGRFORTFISH","AGRWTH","A","2019",-0.108537849982717,
"AUT","VAACTY","AGRFORTFISH","AGRWTH","A","2020",-3.06058655667287,
"AUT","VAACTY","CONSTR","AGRWTH","A","1977",7.32064838064812,"E"
"AUT","VAACTY","CONSTR","AGRWTH","A","1978",-3.45916667869902,"E"
"AUT","VAACTY","CONSTR","AGRWTH","A","1979",-0.152042992367579,"E"
"AUT","VAACTY","CONSTR","AGRWTH","A","1980",-0.319165953122506,"E"
"AUT","VAACTY","CONSTR","AGRWTH","A","1981",-3.64882474771341,"E"
"AUT","VAACTY","CONSTR","AGRWTH","A","1982",-3.51317538172598,"E"
"AUT","VAACTY","CONSTR","AGRWTH","A","1983",0.930256665656332,"E"
"AUT","VAACTY","CONSTR","AGRWTH","A","1984",-6.68055445485933,"E"
"AUT","VAACTY","CONSTR","AGRWTH","A","1985",4.8159070890395,"E"
"AUT","VAACTY","CONSTR","AGRWTH","A","1986",-1.10851940845463,"E"
"AUT","VAACTY","CONSTR","AGRWTH","A","1987",1.6251629232726,"E"
"AUT","VAACTY","CONSTR","AGRWTH","A","1988",3.07555407481884,"E"
"AUT","VAACTY","CONSTR","AGRWTH","A","1989",-0.341823441145758,"E"
"AUT","VAACTY","CONSTR","AGRWTH","A","1990",7.2014699982405,"E"
"AUT","VAACTY","CONSTR","AGRWTH","A","1991",7.19491585707545,"E"
"AUT","VAACTY","CONSTR","AGRWTH","A","1992",3.05796522683642,"E"
"AUT","VAACTY","CONSTR","AGRWTH","A","1993",2.45902796748709,"E"
"AUT","VAACTY","CONSTR","AGRWTH","A","1994",8.41336842939173,"E"
"AUT","VAACTY","CONSTR","AGRWTH","A","1995",0.685094000004339,"E"
"AUT","VAACTY","CONSTR","AGRWTH","A","1996",2.46589790072065,
"AUT","VAACTY","CONSTR","AGRWTH","A","1997",-1.51236131037944,
"AUT","VAACTY","CONSTR","AGRWTH","A","1998",3.0649786752554,
"AUT","VAACTY","CONSTR","AGRWTH","A","1999",0.916338858442883,
"AUT","VAACTY","CONSTR","AGRWTH","A","2000",0.597157206532082,
"AUT","VAACTY","CONSTR","AGRWTH","A","2001",-3.3188510687717,
"AUT","VAACTY","CONSTR","AGRWTH","A","2002",0.054716938043801,
"AUT","VAACTY","CONSTR","AGRWTH","A","2003",6.06806753070324,
"AUT","VAACTY","CONSTR","AGRWTH","A","2004",1.68795710752985,
"AUT","VAACTY","CONSTR","AGRWTH","A","2005",0.310733160120687,
"AUT","VAACTY","CONSTR","AGRWTH","A","2006",-1.63007179741627,
"AUT","VAACTY","CONSTR","AGRWTH","A","2007",3.17871796169514,
"AUT","VAACTY","CONSTR","AGRWTH","A","2008",-1.20837971781056,
"AUT","VAACTY","CONSTR","AGRWTH","A","2009",-9.5722410941243,
"AUT","VAACTY","CONSTR","AGRWTH","A","2010",-3.86266553749081,
"AUT","VAACTY","CONSTR","AGRWTH","A","2011",-0.854045572007247,
"AUT","VAACTY","CONSTR","AGRWTH","A","2012",-0.555456833710538,
"AUT","VAACTY","CONSTR","AGRWTH","A","2013",-1.21667568307916,
"AUT","VAACTY","CONSTR","AGRWTH","A","2014",-2.26647689492616,
"AUT","VAACTY","CONSTR","AGRWTH","A","2015",-2.50270131468219,
"AUT","VAACTY","CONSTR","AGRWTH","A","2016",-0.103003208484752,
"AUT","VAACTY","CONSTR","AGRWTH","A","2017",2.69170389482109,
"AUT","VAACTY","CONSTR","AGRWTH","A","2018",1.14148507447131,
"AUT","VAACTY","CONSTR","AGRWTH","A","2019",-1.59259936907249,
"AUT","VAACTY","CONSTR","AGRWTH","A","2020",-3.04418092439962,
"AUT","VAACTY","INDUSENRG","AGRWTH","A","1977",4.87608371659599,"E"
"AUT","VAACTY","INDUSENRG","AGRWTH","A","1978",0.573623582187461,"E"
"AUT","VAACTY","INDUSENRG","AGRWTH","A","1979",5.56772494424122,"E"
"AUT","VAACTY","INDUSENRG","AGRWTH","A","1980",3.45107105566827,"E"
"AUT","VAACTY","INDUSENRG","AGRWTH","A","1981",-1.05019108205708,"E"
"AUT","VAACTY","INDUSENRG","AGRWTH","A","1982",-1.15016174234669,"E"
"AUT","VAACTY","INDUSENRG","AGRWTH","A","1983",3.33112607585004,"E"
"AUT","VAACTY","INDUSENRG","AGRWTH","A","1984",0.010901491193476,"E"
"AUT","VAACTY","INDUSENRG","AGRWTH","A","1985",5.40266877077886,"E"
"AUT","VAACTY","INDUSENRG","AGRWTH","A","1986",3.37301215615597,"E"
"AUT","VAACTY","INDUSENRG","AGRWTH","A","1987",-0.236045152215745,"E"
"AUT","VAACTY","INDUSENRG","AGRWTH","A","1988",3.63594862916205,"E"
"AUT","VAACTY","INDUSENRG","AGRWTH","A","1989",4.20208885130146,"E"
"AUT","VAACTY","INDUSENRG","AGRWTH","A","1990",5.83603385621185,"E"
"AUT","VAACTY","INDUSENRG","AGRWTH","A","1991",2.81380310975908,"E"
"AUT","VAACTY","INDUSENRG","AGRWTH","A","1992",0.020182655321017,"E"
"AUT","VAACTY","INDUSENRG","AGRWTH","A","1993",-1.37492527709134,"E"
"AUT","VAACTY","INDUSENRG","AGRWTH","A","1994",2.73101624808928,"E"
"AUT","VAACTY","INDUSENRG","AGRWTH","A","1995",4.71663427822225,"E"
"AUT","VAACTY","INDUSENRG","AGRWTH","A","1996",1.33109876827016,
"AUT","VAACTY","INDUSENRG","AGRWTH","A","1997",3.17469293582755,
"AUT","VAACTY","INDUSENRG","AGRWTH","A","1998",2.75010612630911,
"AUT","VAACTY","INDUSENRG","AGRWTH","A","1999",3.99855828657841,
"AUT","VAACTY","INDUSENRG","AGRWTH","A","2000",5.72583595809051,
"AUT","VAACTY","INDUSENRG","AGRWTH","A","2001",3.95364743014724,
"AUT","VAACTY","INDUSENRG","AGRWTH","A","2002",-1.02623549427091,
"AUT","VAACTY","INDUSENRG","AGRWTH","A","2003",0.975947739393717,
"AUT","VAACTY","INDUSENRG","AGRWTH","A","2004",3.78881813552087,
"AUT","VAACTY","INDUSENRG","AGRWTH","A","2005",2.75145734979094,
"AUT","VAACTY","INDUSENRG","AGRWTH","A","2006",5.80313462786039,
"AUT","VAACTY","INDUSENRG","AGRWTH","A","2007",5.87930462246076,
"AUT","VAACTY","INDUSENRG","AGRWTH","A","2008",0.063797163647389,
"AUT","VAACTY","INDUSENRG","AGRWTH","A","2009",-11.9346571051337,
"AUT","VAACTY","INDUSENRG","AGRWTH","A","2010",6.08714090570447,
"AUT","VAACTY","INDUSENRG","AGRWTH","A","2011",5.62227252343283,
"AUT","VAACTY","INDUSENRG","AGRWTH","A","2012",2.11510706711746,
"AUT","VAACTY","INDUSENRG","AGRWTH","A","2013",1.15014451297636,
"AUT","VAACTY","INDUSENRG","AGRWTH","A","2014",0.714018190420493,
"AUT","VAACTY","INDUSENRG","AGRWTH","A","2015",0.722446397020211,
"AUT","VAACTY","INDUSENRG","AGRWTH","A","2016",3.92661298590775,
"AUT","VAACTY","INDUSENRG","AGRWTH","A","2017",3.57120047444173,
"AUT","VAACTY","INDUSENRG","AGRWTH","A","2018",3.85933282900192,
"AUT","VAACTY","INDUSENRG","AGRWTH","A","2019",0.521877630311365,
"AUT","VAACTY","INDUSENRG","AGRWTH","A","2020",-6.33449024862142,
"AUT","VAACTY","MFG","AGRWTH","A","1977",4.59488457176349,"E"
"AUT","VAACTY","MFG","AGRWTH","A","1978",1.8691704272246,"E"
"AUT","VAACTY","MFG","AGRWTH","A","1979",5.05760971585508,"E"
"AUT","VAACTY","MFG","AGRWTH","A","1980",3.48983997652026,"E"
"AUT","VAACTY","MFG","AGRWTH","A","1981",0.006902923653667,"E"
"AUT","VAACTY","MFG","AGRWTH","A","1982",-0.075423666461684,"E"
"AUT","VAACTY","MFG","AGRWTH","A","1983",4.19003340400962,"E"
"AUT","VAACTY","MFG","AGRWTH","A","1984",0.472186016256973,"E"
"AUT","VAACTY","MFG","AGRWTH","A","1985",5.84751402577991,"E"
"AUT","VAACTY","MFG","AGRWTH","A","1986",3.7615379888529,"E"
"AUT","VAACTY","MFG","AGRWTH","A","1987",-1.23272830698592,"E"
"AUT","VAACTY","MFG","AGRWTH","A","1988",4.93411887222302,"E"
"AUT","VAACTY","MFG","AGRWTH","A","1989",3.62726905102449,"E"
"AUT","VAACTY","MFG","AGRWTH","A","1990",6.41305831512721,"E"
"AUT","VAACTY","MFG","AGRWTH","A","1991",2.69356501050384,"E"
"AUT","VAACTY","MFG","AGRWTH","A","1992",-0.511706954441994,"E"
"AUT","VAACTY","MFG","AGRWTH","A","1993",-2.14004307578738,"E"
"AUT","VAACTY","MFG","AGRWTH","A","1994",3.70900490095358,"E"
"AUT","VAACTY","MFG","AGRWTH","A","1995",5.83742493057052,"E"
"AUT","VAACTY","MFG","AGRWTH","A","1996",0.916909408761387,
"AUT","VAACTY","MFG","AGRWTH","A","1997",2.76386731080182,
"AUT","VAACTY","MFG","AGRWTH","A","1998",2.83112460800874,
"AUT","VAACTY","MFG","AGRWTH","A","1999",4.4196551628907,
"AUT","VAACTY","MFG","AGRWTH","A","2000",6.46475645070903,
"AUT","VAACTY","MFG","AGRWTH","A","2001",2.73005180278569,
"AUT","VAACTY","MFG","AGRWTH","A","2002",-1.34964714943188,
"AUT","VAACTY","MFG","AGRWTH","A","2003",0.666446051956383,
"AUT","VAACTY","MFG","AGRWTH","A","2004",3.02876111277021,
"AUT","VAACTY","MFG","AGRWTH","A","2005",4.4677693929357,
"AUT","VAACTY","MFG","AGRWTH","A","2006",7.92745941474247,
"AUT","VAACTY","MFG","AGRWTH","A","2007",7.78498201116963,
"AUT","VAACTY","MFG","AGRWTH","A","2008",1.08749497286079,
"AUT","VAACTY","MFG","AGRWTH","A","2009",-14.7263121384891,
"AUT","VAACTY","MFG","AGRWTH","A","2010",8.11882557895756,
"AUT","VAACTY","MFG","AGRWTH","A","2011",7.23025857702416,
"AUT","VAACTY","MFG","AGRWTH","A","2012",2.03855559796389,
"AUT","VAACTY","MFG","AGRWTH","A","2013",0.260251554312601,
"AUT","VAACTY","MFG","AGRWTH","A","2014",2.23725264685874,
"AUT","VAACTY","MFG","AGRWTH","A","2015",0.853837335781779,
"AUT","VAACTY","MFG","AGRWTH","A","2016",4.35650605148119,
"AUT","VAACTY","MFG","AGRWTH","A","2017",3.22496720831662,
"AUT","VAACTY","MFG","AGRWTH","A","2018",4.32720581107542,
"AUT","VAACTY","MFG","AGRWTH","A","2019",0.644300062176776,
"AUT","VAACTY","MFG","AGRWTH","A","2020",-6.99707647330358,
"AUT","VAACTY","OTHSERVACT","AGRWTH","A","1977",2.59652658288865,"E"
"AUT","VAACTY","OTHSERVACT","AGRWTH","A","1978",-1.25688924048965,"E"
"AUT","VAACTY","OTHSERVACT","AGRWTH","A","1979",2.36284573851639,"E"
"AUT","VAACTY","OTHSERVACT","AGRWTH","A","1980",1.57094999350361,"E"
"AUT","VAACTY","OTHSERVACT","AGRWTH","A","1981",-1.58529261646369,"E"
"AUT","VAACTY","OTHSERVACT","AGRWTH","A","1982",-1.56836405909599,"E"
"AUT","VAACTY","OTHSERVACT","AGRWTH","A","1983",0.966716748391496,"E"
"AUT","VAACTY","OTHSERVACT","AGRWTH","A","1984",-0.839395662792992,"E"
"AUT","VAACTY","OTHSERVACT","AGRWTH","A","1985",1.10561137487504,"E"
"AUT","VAACTY","OTHSERVACT","AGRWTH","A","1986",1.59542693044898,"E"
"AUT","VAACTY","OTHSERVACT","AGRWTH","A","1987",2.30443091833018,"E"
"AUT","VAACTY","OTHSERVACT","AGRWTH","A","1988",-0.758299814056595,"E"
"AUT","VAACTY","OTHSERVACT","AGRWTH","A","1989",3.44166590087315,"E"
"AUT","VAACTY","OTHSERVACT","AGRWTH","A","1990",5.2442042475844,"E"
"AUT","VAACTY","OTHSERVACT","AGRWTH","A","1991",2.69998781541993,"E"
"AUT","VAACTY","OTHSERVACT","AGRWTH","A","1992",3.65952212015634,"E"
"AUT","VAACTY","OTHSERVACT","AGRWTH","A","1993",0.858243766604062,"E"
"AUT","VAACTY","OTHSERVACT","AGRWTH","A","1994",-0.876220769604762,"E"
"AUT","VAACTY","OTHSERVACT","AGRWTH","A","1995",4.8252716544535,"E"
"AUT","VAACTY","OTHSERVACT","AGRWTH","A","1996",-0.628137004269672,
"AUT","VAACTY","OTHSERVACT","AGRWTH","A","1997",-0.101826821669717,
"AUT","VAACTY","OTHSERVACT","AGRWTH","A","1998",2.72448667284183,
"AUT","VAACTY","OTHSERVACT","AGRWTH","A","1999",0.32156957453064,
"AUT","VAACTY","OTHSERVACT","AGRWTH","A","2000",1.50051417043245,
"AUT","VAACTY","OTHSERVACT","AGRWTH","A","2001",0.364394752818678,
"AUT","VAACTY","OTHSERVACT","AGRWTH","A","2002",0.616721078195917,
"AUT","VAACTY","OTHSERVACT","AGRWTH","A","2003",0.160319413455598,
"AUT","VAACTY","OTHSERVACT","AGRWTH","A","2004",3.61581359310405,
"AUT","VAACTY","OTHSERVACT","AGRWTH","A","2005",0.921205561670949,
"AUT","VAACTY","OTHSERVACT","AGRWTH","A","2006",0.68612097909343,
"AUT","VAACTY","OTHSERVACT","AGRWTH","A","2007",4.02391716141058,
"AUT","VAACTY","OTHSERVACT","AGRWTH","A","2008",2.62836996614035,
"AUT","VAACTY","OTHSERVACT","AGRWTH","A","2009",-2.90549296557104,
"AUT","VAACTY","OTHSERVACT","AGRWTH","A","2010",0.879620547599697,
"AUT","VAACTY","OTHSERVACT","AGRWTH","A","2011",1.30196486963567,
"AUT","VAACTY","OTHSERVACT","AGRWTH","A","2012",-0.280401703434635,
"AUT","VAACTY","OTHSERVACT","AGRWTH","A","2013",-0.022343961802138,
"AUT","VAACTY","OTHSERVACT","AGRWTH","A","2014",0.555629415351326,
"AUT","VAACTY","OTHSERVACT","AGRWTH","A","2015",0.747915365432223,
"AUT","VAACTY","OTHSERVACT","AGRWTH","A","2016",-0.941812397758204,
"AUT","VAACTY","OTHSERVACT","AGRWTH","A","2017",1.81256702477933,
"AUT","VAACTY","OTHSERVACT","AGRWTH","A","2018",0.172858617131063,
"AUT","VAACTY","OTHSERVACT","AGRWTH","A","2019",0.836038570201597,
"AUT","VAACTY","OTHSERVACT","AGRWTH","A","2020",-19.7146655087747,
"AUT","VAACTY","WHLEHTELTRANSP","AGRWTH","A","1977",4.1395692609229,"E"
"AUT","VAACTY","WHLEHTELTRANSP","AGRWTH","A","1978",-2.15775137583527,"E"
"AUT","VAACTY","WHLEHTELTRANSP","AGRWTH","A","1979",12.1901778441158,"E"
"AUT","VAACTY","WHLEHTELTRANSP","AGRWTH","A","1980",-0.911838589289363,"E"
"AUT","VAACTY","WHLEHTELTRANSP","AGRWTH","A","1981",-2.7465899127404,"E"
"AUT","VAACTY","WHLEHTELTRANSP","AGRWTH","A","1982",5.03063286985482,"E"
